pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z,pt5_X,pt5_Y,pt5_Z,pt6_X,pt6_Y,pt6_Z,pt7_X,pt7_Y,pt7_Z,pt8_X,pt8_Y,pt8_Z,pt9_X,pt9_Y,pt9_Z,pt10_X,pt10_Y,pt10_Z,pt11_X,pt11_Y,pt11_Z,pt12_X,pt12_Y,pt12_Z,pt13_X,pt13_Y,pt13_Z,pt14_X,pt14_Y,pt14_Z,pt15_X,pt15_Y,pt15_Z,pt16_X,pt16_Y,pt16_Z,pt17_X,pt17_Y,pt17_Z,pt18_X,pt18_Y,pt18_Z,pt19_X,pt19_Y,pt19_Z,pt20_X,pt20_Y,pt20_Z,pt21_X,pt21_Y,pt21_Z,pt22_X,pt22_Y,pt22_Z,pt23_X,pt23_Y,pt23_Z,pt24_X,pt24_Y,pt24_Z,pt25_X,pt25_Y,pt25_Z,pt26_X,pt26_Y,pt26_Z,pt27_X,pt27_Y,pt27_Z,pt28_X,pt28_Y,pt28_Z,pt29_X,pt29_Y,pt29_Z,pt30_X,pt30_Y,pt30_Z,pt31_X,pt31_Y,pt31_Z,pt32_X,pt32_Y,pt32_Z,pt33_X,pt33_Y,pt33_Z,pt34_X,pt34_Y,pt34_Z,pt35_X,pt35_Y,pt35_Z,pt36_X,pt36_Y,pt36_Z,pt37_X,pt37_Y,pt37_Z
-27.07,11.357,23.453,-9.7939,9.3807,25.801,5.9099,4.9735,29.852,-31.201,7.6338,17.305,-32.367,8.9112,11.002,-39.382,3.4031,9.6627,-39.052,0.076967,12.154,-39.507,-0.15608,14.379,-40.481,1.4004,11.113,-42.004,0.39572,11.589,-42.995,1.9431,11.761,-41.236,2.1755,8.3415,-42.153,1.837,7.9178,-43.364,2.8455,9.1449,-39.565,2.9258,8.0763,-39.726,2.2046,6.6491,-40.253,3.8915,5.6348,-37.752,2.7626,8.7989,-36.979,1.838,7.3803,-35.855,2.6546,6.4815,20.699,8.3536,37.165,13.269,7.2666,31.871,12.192,0.39538,28.25,9.55,0.48243,27.944,8.6944,1.2322,27.37,8.3209,3.1082,28.194,9.6966,-0.3177,26.18,8.6364,-0.04116,25.271,8.6718,1.3129,25.099,10.794,-1.1435,25.607,10.031,-2.27,24.841,11.534,-1.1703,23.52,12.556,-1.6539,27.246,13.681,-2.3517,26.111,15.251,-1.4323,26.826,13.35,-1.0331,30.52,14.41,-1.7459,31.691
-27.243,11.393,23.44,-9.9599,9.4249,25.737,5.7668,4.9934,29.785,-31.336,7.6392,17.38,-32.538,8.8232,10.959,-39.554,3.2775,9.6223,-39.287,-0.041361,12.589,-39.7,-0.26449,14.559,-40.596,1.3744,11.026,-42.173,0.33914,11.58,-43.271,2.0219,11.436,-41.388,2.1226,8.7182,-42.325,1.7327,7.8622,-43.506,2.8042,8.9989,-39.574,2.6513,8.372,-39.86,2.0386,6.6869,-40.288,3.7817,5.5341,-37.866,2.628,8.839,-37.109,1.7791,7.3642,-35.924,2.4935,6.4823,20.652,8.3862,37.311,13.24,7.2921,32.038,12.143,0.4316,28.421,9.5057,0.52302,28.11,8.6514,1.2728,27.531,8.2818,3.1477,28.362,9.6502,-0.27725,26.348,8.592,0.00012136,25.438,8.6317,1.3474,25.28,10.744,-1.1061,25.782,9.9828,-2.2336,25.014,11.485,-1.1389,23.712,12.501,-1.6146,27.428,13.621,-2.3152,26.297,15.193,-1.4037,27.016,13.294,-0.99278,30.704,14.349,-1.7023,31.874
-27.455,11.444,23.468,-10.139,9.4721,25.665,5.5756,5.0198,29.722,-31.433,7.6502,17.451,-32.696,8.7379,10.926,-39.705,3.1748,9.6172,-39.578,-0.057596,12.577,-39.913,-0.43363,14.832,-40.949,1.2679,11.04,-42.265,0.36354,11.501,-43.546,2.1007,11.112,-41.514,2.0469,8.8253,-42.435,1.6182,7.7819,-43.647,2.7683,8.9059,-39.751,2.408,8.5867,-39.951,1.9194,6.612,-40.364,3.6524,5.4306,-37.99,2.5113,8.8081,-37.174,1.657,7.4588,-36,2.3945,6.4247,20.604,8.4188,37.458,13.212,7.3176,32.205,12.095,0.46782,28.592,9.4614,0.56361,28.277,8.6084,1.3134,27.692,8.2427,3.1872,28.53,9.6038,-0.2368,26.516,8.5475,0.041403,25.606,8.5916,1.3818,25.46,10.694,-1.0688,25.957,9.9345,-2.1972,25.187,11.437,-1.1074,23.903,12.447,-1.5753,27.61,13.562,-2.2787,26.483,15.135,-1.375,27.205,13.239,-0.95249,30.889,14.289,-1.6588,32.057
-27.65,11.486,23.547,-10.326,9.5179,25.605,5.3973,5.0826,29.654,-31.61,7.6316,17.531,-32.868,8.6412,10.882,-39.851,3.0649,9.5525,-39.824,-0.17125,12.6,-39.994,-0.41782,13.85,-41.159,1.2108,10.844,-42.516,0.38107,11.479,-43.588,2.0328,11.399,-41.636,1.9413,8.8542,-42.525,1.5086,7.6379,-43.762,2.7471,8.704,-39.871,2.2945,8.4981,-40.042,1.8088,6.6492,-40.401,3.5699,5.565,-38.1,2.376,8.8392,-37.237,1.5069,7.5387,-36.098,2.3145,6.3334,20.557,8.4514,37.604,13.183,7.3432,32.372,12.046,0.50404,28.762,9.417,0.6042,28.443,8.5653,1.354,27.853,8.2036,3.2267,28.698,9.5574,-0.19635,26.685,8.5031,0.082684,25.773,8.5515,1.4163,25.64,10.645,-1.0314,26.132,9.8862,-2.1608,25.36,11.388,-1.0759,24.094,12.393,-1.536,27.792,13.502,-2.2422,26.669,15.077,-1.3464,27.395,13.184,-0.9122,31.074,14.228,-1.6152,32.24
-27.82,11.525,23.527,-10.512,9.5587,25.555,5.2443,5.1091,29.603,-31.781,7.6518,17.28,-33.012,8.5293,10.856,-39.977,2.9685,9.4574,-39.905,-0.44094,12.306,-40.346,-0.36594,14.296,-41.276,1.155,10.634,-42.543,0.35132,11.438,-43.769,2.0512,10.793,-41.741,1.8084,8.5847,-42.648,1.402,7.6873,-43.862,2.663,8.5447,-39.956,2.1823,8.4223,-40.156,1.6941,6.8101,-40.236,3.3117,5.9056,-38.212,2.2403,8.8536,-37.312,1.3678,7.5148,-36.182,2.1807,6.3585,20.509,8.484,37.751,13.155,7.3687,32.539,11.997,0.54025,28.933,9.3727,0.64479,28.61,8.5223,1.3946,28.015,8.1645,3.2662,28.866,9.511,-0.15591,26.853,8.4587,0.12397,25.941,8.5114,1.4507,25.821,10.595,-0.99407,26.308,9.8379,-2.1245,25.534,11.34,-1.0445,24.286,12.338,-1.4967,27.974,13.443,-2.2057,26.855,15.019,-1.3177,27.584,13.129,-0.87192,31.258,14.167,-1.5716,32.422
-27.989,11.573,23.511,-10.679,9.6122,25.492,5.0832,5.1371,29.571,-31.918,7.6546,17.13,-33.154,8.4273,10.849,-40.096,2.8751,9.3876,-40.164,-0.19482,12.66,-40.499,-0.51389,14.394,-41.63,1.1851,10.259,-42.684,0.54723,10.913,-43.881,1.8917,11.232,-41.823,1.7295,8.4668,-42.707,1.2719,7.4655,-43.953,2.5635,8.3856,-40.012,2.0449,8.3777,-40.237,1.5526,6.5583,-40.327,3.1772,5.8662,-38.269,2.0429,8.9585,-37.396,1.238,7.4793,-36.276,2.0185,6.3581,20.462,8.5166,37.897,13.126,7.3942,32.705,11.949,0.57647,29.103,9.3283,0.68538,28.776,8.4793,1.4352,28.176,8.1254,3.3056,29.034,9.4647,-0.11546,27.021,8.4142,0.16525,26.108,8.4714,1.4852,26.001,10.545,-0.95672,26.483,9.7897,-2.0881,25.707,11.291,-1.013,24.477,12.284,-1.4574,28.157,13.384,-2.1692,27.042,14.961,-1.289,27.774,13.073,-0.83163,31.443,14.106,-1.5281,32.605
-28.135,11.605,23.531,-10.836,9.6668,25.427,4.8839,5.1918,29.519,-32.108,7.6537,17.092,-33.299,8.3468,10.784,-40.223,2.8249,9.211,-40.294,-0.17106,12.349,-40.688,-0.55402,14.371,-41.734,1.169,10.236,-42.77,0.4909,10.233,-43.927,1.8143,10.966,-41.859,1.6222,8.4228,-43.02,1.4043,7.8055,-44.035,2.4719,8.2652,-40.01,1.9724,8.3765,-39.933,1.2943,7.1186,-40.309,3.1796,5.2238,-38.312,1.8769,9.0531,-37.474,1.1067,7.505,-36.333,1.8485,6.4133,20.414,8.5493,38.043,13.098,7.4197,32.872,11.9,0.61269,29.274,9.284,0.72597,28.942,8.4363,1.4758,28.337,8.0863,3.3451,29.202,9.4183,-0.07501,27.19,8.3698,0.20653,26.276,8.4313,1.5196,26.182,10.496,-0.91937,26.658,9.7414,-2.0517,25.88,11.243,-0.98156,24.668,12.23,-1.4181,28.339,13.324,-2.1327,27.228,14.903,-1.2604,27.963,13.018,-0.79134,31.628,14.045,-1.4845,32.788
-28.302,11.657,23.505,-10.986,9.727,25.35,4.7008,5.2512,29.466,-32.277,7.6789,17.06,-33.452,8.2597,11.071,-40.3,2.5974,9.217,-40.433,-0.26994,12.267,-40.694,-0.65838,13.632,-41.827,0.91916,10.304,-42.961,0.86748,9.8871,-44.097,1.606,11.119,-41.862,1.5444,8.3873,-43.08,1.3003,7.7835,-44.119,2.382,8.1267,-40.055,1.8634,8.3208,-40.277,1.3068,6.6268,-40.438,3.1704,5.0321,-38.361,1.7235,9.1489,-37.524,0.97013,7.5356,-36.283,1.6983,6.529,20.367,8.5819,38.19,13.069,7.4453,33.039,11.851,0.64891,29.444,9.2396,0.76656,29.109,8.3933,1.5165,28.498,8.0472,3.3846,29.37,9.3719,-0.034562,27.358,8.3254,0.24781,26.443,8.3912,1.554,26.362,10.446,-0.88201,26.833,9.6931,-2.0153,26.053,11.194,-0.95009,24.859,12.175,-1.3788,28.521,13.265,-2.0962,27.414,14.846,-1.2317,28.153,12.963,-0.75106,31.813,13.984,-1.4409,32.971
-28.47,11.696,23.475,-11.11,9.7842,25.248,4.5371,5.3248,29.398,-32.434,7.7085,17.017,-33.59,8.1573,11.182,-40.418,2.5192,9.0774,-40.622,-0.34464,12.356,-41.27,-0.025509,13.83,-41.87,0.70096,10.222,-43.165,0.65039,9.6548,-44.18,1.5718,10.859,-41.821,1.5268,8.5735,-43.168,1.2132,7.642,-44.195,2.2864,8.0033,-40.121,1.748,8.2424,-40.203,0.95747,6.8808,-40.333,2.8488,5.4639,-38.4,1.5831,9.2025,-37.505,0.866,7.2207,-36.329,1.5452,6.5226,20.32,8.6145,38.336,13.041,7.4708,33.206,11.803,0.68513,29.615,9.1953,0.80715,29.275,8.3503,1.5571,28.659,8.0081,3.4241,29.538,9.3255,0.0058864,27.526,8.2809,0.28909,26.611,8.3511,1.5885,26.542,10.396,-0.84466,27.008,9.6448,-1.9789,26.227,11.146,-0.91863,25.051,12.121,-1.3396,28.703,13.206,-2.0597,27.6,14.788,-1.2031,28.342,12.908,-0.71077,31.997,13.923,-1.3974,33.154
-28.645,11.737,23.489,-11.253,9.8341,25.183,4.399,5.3587,29.354,-32.588,7.7057,16.967,-33.721,8.0534,11.171,-40.518,2.4242,9.0112,-40.797,-0.36189,12.238,-40.97,-0.67658,14.74,-42.023,0.76109,10.204,-43.323,0.6177,9.4588,-44.426,1.6041,10.457,-41.926,1.2877,8.6652,-43.26,1.122,7.4743,-44.276,2.1849,7.8669,-40.126,1.6969,7.7769,-40.299,0.81171,6.771,-40.447,2.7472,5.3849,-38.489,1.4452,9.2122,-37.53,0.73185,7.1889,-36.378,1.4546,6.4854,20.272,8.6471,38.483,13.012,7.4963,33.373,11.754,0.72135,29.785,9.151,0.84775,29.442,8.3073,1.5977,28.821,7.969,3.4635,29.706,9.2791,0.046335,27.695,8.2365,0.33037,26.778,8.311,1.6229,26.723,10.346,-0.80731,27.183,9.5965,-1.9425,26.4,11.097,-0.88717,25.242,12.067,-1.3003,28.885,13.146,-2.0232,27.786,14.73,-1.1744,28.532,12.852,-0.67048,32.182,13.862,-1.3538,33.337
-28.833,11.777,23.545,-11.393,9.8917,25.095,4.2511,5.3922,29.306,-32.797,7.6803,17.074,-33.875,7.9844,11.086,-40.62,2.3312,8.8974,-40.975,-0.65451,12.902,-40.949,-0.81879,14.876,-41.994,0.70044,10.271,-43.426,0.67049,9.5967,-44.405,1.4702,10.634,-41.994,1.1525,8.7016,-43.342,1.0244,7.3592,-44.353,2.0902,7.7382,-40.189,1.6079,7.5867,-40.53,0.90526,6.0975,-40.542,2.6419,5.3967,-38.573,1.3207,9.1903,-37.566,0.60062,7.1935,-36.456,1.3387,6.4201,20.225,8.6797,38.629,12.984,7.5219,33.54,11.705,0.75757,29.956,9.1066,0.88834,29.608,8.2642,1.6383,28.982,7.9299,3.503,29.874,9.2327,0.086783,27.863,8.192,0.37165,26.946,8.271,1.6574,26.903,10.297,-0.76995,27.358,9.5482,-1.9061,26.573,11.049,-0.85571,25.433,12.012,-1.261,29.068,13.087,-1.9867,27.972,14.672,-1.1458,28.721,12.797,-0.6302,32.367,13.802,-1.3102,33.52
-29.009,11.807,23.606,-11.507,9.9609,25.004,4.0907,5.4565,29.227,-32.955,7.6574,17.171,-34.012,7.8863,11.022,-40.735,2.2514,8.7998,-41.15,-0.84348,12.822,-41.389,-0.56741,14.146,-42.126,0.69786,10.032,-43.512,0.31032,9.7163,-44.393,1.2048,10.868,-42.07,1.0394,8.5607,-43.422,0.92221,7.2406,-44.406,2.0108,7.5655,-40.279,1.4863,7.5078,-40.725,0.93428,5.7082,-40.486,2.6179,4.4799,-38.66,1.1927,9.1851,-37.638,0.4771,7.1251,-36.537,1.21,6.3718,20.177,8.7123,38.775,12.955,7.5474,33.706,11.657,0.79378,30.126,9.0623,0.92893,29.775,8.2212,1.6789,29.143,7.8907,3.5425,30.042,9.1864,0.12723,28.031,8.1476,0.41293,27.113,8.2309,1.6918,27.084,10.247,-0.7326,27.533,9.4999,-1.8697,26.747,11,-0.82425,25.625,11.958,-1.2217,29.25,13.027,-1.9502,28.159,14.614,-1.1171,28.911,12.742,-0.58991,32.551,13.741,-1.2667,33.703
-29.178,11.855,23.579,-11.664,10.014,24.923,3.892,5.5136,29.195,-33.145,7.5006,17.352,-34.135,7.7705,11.031,-40.843,2.1296,8.6741,-41.272,-0.94363,12.755,-41.682,-0.78207,14.255,-42.216,0.42539,9.9829,-43.769,-0.10629,9.7117,-44.552,1.0902,10.678,-42.116,0.93887,8.4867,-43.49,0.81194,7.1497,-44.514,1.9862,7.3521,-40.336,1.3471,7.505,-40.674,0.70757,5.7749,-40.225,2.2299,4.9486,-38.87,1.1223,8.9571,-37.732,0.33231,7.1611,-36.579,1.0561,6.474,20.13,8.7449,38.922,12.927,7.5729,33.873,11.608,0.83,30.297,9.0179,0.96952,29.941,8.1782,1.7195,29.304,7.8516,3.582,30.21,9.14,0.16768,28.2,8.1032,0.45422,27.281,8.1908,1.7262,27.264,10.197,-0.69525,27.708,9.4517,-1.8334,26.92,10.952,-0.79278,25.816,11.904,-1.1824,29.432,12.968,-1.9137,28.345,14.556,-1.0884,29.1,12.687,-0.54963,32.736,13.68,-1.2231,33.886
-29.345,11.889,23.555,-11.839,10.051,24.878,3.6924,5.5722,29.173,-33.263,7.5176,17.406,-34.267,7.6664,11.026,-40.937,2.023,8.6009,-41.395,-1.013,12.873,-41.713,-0.8392,14.174,-42.262,0.47812,9.7174,-43.945,-0.49751,9.8879,-44.606,0.90498,10.65,-42.188,0.83911,8.381,-43.438,0.50057,7.3073,-44.589,1.8248,7.2861,-40.404,1.1303,7.5527,-40.664,0.51007,5.8707,-40.259,2.0922,4.879,-38.967,0.97815,8.9445,-37.836,0.16787,7.183,-36.624,0.90911,6.5756,20.083,8.7775,39.068,12.898,7.5985,34.04,11.559,0.86622,30.468,8.9736,1.0101,30.108,8.1352,1.7601,29.465,7.8125,3.6214,30.379,9.0936,0.20813,28.368,8.0587,0.4955,27.448,8.1507,1.7607,27.444,10.148,-0.65789,27.883,9.4034,-1.797,27.093,10.903,-0.76132,26.007,11.849,-1.1431,29.614,12.909,-1.8772,28.531,14.498,-1.0598,29.289,12.631,-0.50934,32.921,13.619,-1.1795,34.069
-29.511,11.925,23.537,-12.093,10.03,24.894,3.5518,5.6092,29.131,-33.396,7.5459,17.462,-34.405,7.5726,10.989,-41.029,1.9013,8.5536,-41.564,-1.1703,13.134,-41.643,-1.069,14.536,-42.391,0.29972,9.5081,-44.009,-0.77681,10.201,-44.719,0.84119,10.948,-42.267,0.72773,8.286,-43.502,0.35052,7.2298,-44.663,1.6845,7.1712,-40.673,0.73773,7.6493,-40.647,0.18382,6.1456,-40.34,1.9806,4.8226,-39.046,0.84603,8.9423,-37.897,0.027988,7.1122,-36.622,0.68085,6.7992,20.035,8.8101,39.215,12.87,7.624,34.207,11.511,0.90244,30.638,8.9293,1.0507,30.274,8.0922,1.8007,29.626,7.7734,3.6609,30.547,9.0472,0.24858,28.536,8.0143,0.53678,27.616,8.1106,1.7951,27.625,10.098,-0.62054,28.059,9.3551,-1.7606,27.266,10.855,-0.72986,26.198,11.795,-1.1038,29.796,12.849,-1.8407,28.717,14.44,-1.0311,29.479,12.576,-0.46905,33.105,13.558,-1.136,34.252
-29.652,11.949,23.554,-12.347,10.028,24.897,3.4233,5.641,29.073,-33.961,7.4692,17.772,-34.54,7.4824,10.949,-41.123,1.781,8.4898,-41.663,-1.2801,12.976,-41.883,-1.1642,14.259,-42.472,0.10952,9.931,-44.161,-0.76816,10.117,-44.836,0.71296,10.983,-42.338,0.60936,8.2137,-43.569,0.22578,7.16,-44.731,1.5486,7.0225,-40.826,0.58002,7.3374,-40.82,0.13542,5.9677,-40.447,1.8528,4.8281,-39.1,0.70469,8.9924,-37.935,-0.10524,7.0987,-36.578,0.64393,6.8725,19.988,8.8427,39.361,12.841,7.6495,34.374,11.462,0.93866,30.809,8.8849,1.0913,30.44,8.0492,1.8414,29.788,7.7343,3.7004,30.715,9.0008,0.28902,28.705,7.9699,0.57806,27.783,8.0706,1.8296,27.805,10.048,-0.58319,28.234,9.3068,-1.7242,27.44,10.807,-0.6984,26.39,11.741,-1.0645,29.979,12.79,-1.8042,28.903,14.382,-1.0025,29.668,12.521,-0.42877,33.29,13.497,-1.0924,34.435
-29.815,11.984,23.522,-12.51,10.067,24.865,3.23,5.6934,29.041,-34.001,7.556,17.628,-34.666,7.3685,10.901,-41.217,1.639,8.3889,-41.776,-1.4226,12.862,-42.134,-1.1863,14.03,-42.508,-0.052855,9.8877,-44.059,-0.9699,10.441,-44.878,0.38755,11.229,-42.39,0.48399,8.1598,-43.647,0.10291,7.0895,-44.78,1.388,6.9153,-40.787,0.26244,7.5792,-40.689,-0.16298,6.344,-40.557,1.721,4.8623,-39.156,0.45716,8.6235,-37.968,-0.23883,7.0902,-36.651,0.49935,7.0918,19.94,8.8753,39.508,12.813,7.675,34.541,11.413,0.97488,30.979,8.8406,1.1319,30.607,8.0062,1.882,29.949,7.6952,3.7399,30.883,8.9545,0.32947,28.873,7.9254,0.61934,27.951,8.0305,1.864,27.985,9.9985,-0.54583,28.409,9.2585,-1.6878,27.613,10.758,-0.66694,26.581,11.686,-1.0252,30.161,12.73,-1.7677,29.089,14.324,-0.97382,29.858,12.466,-0.38848,33.475,13.436,-1.0488,34.618
-29.983,12.012,23.49,-12.666,10.102,24.805,3.0287,5.7468,29.016,-34.176,7.4782,17.713,-34.801,7.2541,10.897,-41.347,1.4464,8.3496,-41.871,-1.545,12.958,-42.25,-1.2355,13.95,-42.588,-0.17921,9.8585,-44.189,-1.1424,10.279,-45.047,0.34462,10.97,-42.464,0.33866,8.0995,-43.746,-0.073566,7.0265,-44.849,1.2067,6.8707,-41,0.19839,7.2888,-40.834,-0.24677,6.1683,-40.546,1.6634,4.3313,-39.239,0.2946,8.6253,-37.991,-0.37842,7.0992,-36.728,0.22199,7.1395,19.893,8.9079,39.654,12.784,7.7006,34.707,11.365,1.0111,31.15,8.7962,1.1725,30.773,7.9631,1.9226,30.11,7.6561,3.7794,31.051,8.9081,0.36992,29.041,7.881,0.66062,28.118,7.9904,1.8984,28.166,9.9488,-0.50848,28.584,9.2102,-1.6514,27.786,10.71,-0.63547,26.772,11.632,-0.98591,30.343,12.671,-1.7312,29.276,14.266,-0.94516,30.047,12.411,-0.34819,33.66,13.376,-1.0053,34.801
-30.154,12.053,23.481,-12.818,10.144,24.739,2.8594,5.7665,29.001,-34.38,7.4473,17.749,-34.935,7.1308,10.867,-41.431,1.268,8.3775,-42.006,-1.7222,12.941,-42.32,-1.4271,14.028,-42.631,-0.51861,9.9284,-44.311,-1.1328,10.029,-45.054,0.072487,11.088,-42.533,0.19429,8.0606,-43.832,-0.23866,6.8984,-44.918,1.0226,6.8033,-41.077,-0.010994,7.4014,-40.801,-0.4,6.1735,-40.649,1.5031,4.3341,-39.343,0.15718,8.5995,-38.093,-0.59556,7.3541,-36.818,0.099053,7.0956,19.846,8.9406,39.8,12.756,7.7261,34.874,11.316,1.0473,31.32,8.7519,1.2131,30.94,7.9201,1.9632,30.271,7.617,3.8188,31.219,8.8617,0.41037,29.209,7.8366,0.7019,28.286,7.9503,1.9329,28.346,9.8991,-0.47113,28.759,9.1619,-1.615,27.959,10.661,-0.60401,26.964,11.578,-0.94662,30.525,12.612,-1.6947,29.462,14.208,-0.91651,30.237,12.355,-0.30791,33.844,13.315,-0.96171,34.984
-30.299,12.072,23.501,-12.971,10.195,24.666,2.6975,5.792,28.974,-34.543,7.4258,17.697,-35.06,7.0012,10.827,-41.522,1.0873,8.3626,-42.366,-1.7202,12.694,-42.372,-1.7005,14.198,-42.682,-0.83361,9.969,-44.628,-1.0995,9.4712,-45.224,-0.005429,10.871,-42.799,-0.15517,8.7101,-43.904,-0.4149,6.7774,-44.962,0.84527,6.7406,-41.117,-0.20025,7.4509,-40.909,-0.52723,6.0173,-40.743,1.3373,4.3085,-39.444,0.037431,8.5293,-38.252,-0.70609,7.1128,-36.905,-0.086212,7.0669,19.798,8.9732,39.947,12.727,7.7516,35.041,11.267,1.0835,31.491,8.7075,1.2537,31.106,7.8771,2.0038,30.432,7.5779,3.8583,31.387,8.8153,0.45082,29.378,7.7921,0.74319,28.453,7.9103,1.9673,28.527,9.8494,-0.43378,28.934,9.1137,-1.5787,28.133,10.613,-0.57255,27.155,11.523,-0.90732,30.707,12.552,-1.6582,29.648,14.15,-0.88785,30.426,12.3,-0.26762,34.029,13.254,-0.91814,35.167
-30.458,12.112,23.466,-13.125,10.233,24.605,2.5627,5.875,28.897,-34.687,7.394,17.651,-35.184,6.8752,10.798,-41.589,0.93044,8.3474,-42.388,-1.9575,12.766,-42.596,-1.7813,13.966,-42.738,-0.95556,9.8459,-44.882,-1.0172,8.9689,-45.22,-0.27192,11.021,-42.896,-0.36246,8.6865,-43.963,-0.62335,6.7463,-44.991,0.61845,6.7179,-41.187,-0.41039,7.4837,-41.116,-0.65379,5.8064,-40.529,1.0673,4.7901,-39.554,-0.085897,8.5002,-38.338,-0.83104,7.0731,-37.007,-0.27617,7.059,19.751,9.0058,40.093,12.699,7.7772,35.208,11.219,1.1198,31.661,8.6632,1.2942,31.273,7.8341,2.0444,30.594,7.5388,3.8978,31.555,8.7689,0.49126,29.546,7.7477,0.78447,28.62,7.8702,2.0018,28.707,9.7997,-0.39642,29.109,9.0654,-1.5423,28.306,10.564,-0.54109,27.346,11.469,-0.86803,30.889,12.493,-1.6217,29.834,14.092,-0.8592,30.616,12.245,-0.22733,34.214,13.193,-0.87457,35.35
-30.615,12.135,23.43,-13.276,10.274,24.565,2.4191,5.9377,28.804,-34.913,7.4304,17.824,-35.323,6.7576,10.78,-41.683,0.72909,8.3623,-42.788,-1.7247,12.007,-42.821,-1.758,13.646,-42.859,-1.132,9.6766,-44.815,-1.4308,9.3283,-45.332,-0.37263,10.844,-42.983,-0.56485,8.6505,-44.051,-0.81932,6.8081,-45.066,0.40833,6.6127,-41.231,-0.59711,7.4992,-41.163,-0.89317,5.9387,-40.594,0.91578,4.7573,-39.654,-0.21829,8.4558,-38.393,-0.98124,7.0422,-37.116,-0.50968,7.0936,19.703,9.0384,40.24,12.67,7.8027,35.375,11.17,1.156,31.832,8.6189,1.3348,31.439,7.7911,2.085,30.755,7.4997,3.9373,31.723,8.7226,0.53171,29.714,7.7033,0.82575,28.788,7.8301,2.0362,28.887,9.75,-0.35907,29.284,9.0171,-1.5059,28.479,10.516,-0.50963,27.538,11.415,-0.82873,31.072,12.433,-1.5852,30.02,14.034,-0.83054,30.805,12.19,-0.18705,34.398,13.132,-0.83101,35.533
-30.755,12.141,23.442,-13.41,10.322,24.496,2.2471,5.9923,28.763,-35.091,7.4432,17.92,-35.482,6.6584,10.741,-41.763,0.55651,8.2825,-42.948,-1.8018,11.806,-42.91,-1.9258,13.587,-42.938,-1.3086,9.5759,-44.743,-1.7352,9.6661,-45.362,-0.78901,11.164,-43.039,-0.75615,8.6497,-44.105,-1.0127,6.9285,-45.16,0.20411,6.4898,-41.328,-0.76974,7.4867,-41.095,-1.1578,6.0907,-40.681,0.74012,4.7556,-39.735,-0.40252,8.4621,-38.436,-1.1385,7.0304,-37.224,-0.75903,7.167,19.656,9.071,40.386,12.642,7.8282,35.542,11.121,1.1922,32.002,8.5745,1.3754,31.606,7.7481,2.1256,30.916,7.4606,3.9767,31.891,8.6762,0.57216,29.883,7.6588,0.86703,28.955,7.79,2.0706,29.068,9.7003,-0.32172,29.459,8.9688,-1.4695,28.653,10.467,-0.47816,27.729,11.36,-0.78944,31.254,12.374,-1.5487,30.206,13.976,-0.80188,30.995,12.134,-0.14676,34.583,13.071,-0.78744,35.716
-30.929,12.173,23.415,-13.585,10.355,24.451,2.0864,6.0074,28.75,-35.279,7.4399,17.887,-35.615,6.5167,10.726,-41.832,0.37605,8.2855,-43.029,-2.0473,11.817,-43.038,-1.9919,14.016,-43.011,-1.4025,9.533,-44.821,-1.9264,9.6247,-45.448,-0.89934,11.136,-43.096,-0.96503,8.6776,-44.169,-1.2047,6.9363,-45.234,-0.020458,6.4228,-41.397,-0.97418,7.4293,-41.198,-1.3539,5.9898,-40.758,0.58531,4.7231,-39.793,-0.60103,8.4722,-38.48,-1.3025,7.0521,-37.32,-1.0156,7.1903,19.608,9.1036,40.532,12.613,7.8537,35.709,11.073,1.2284,32.173,8.5302,1.416,31.772,7.7051,2.1663,31.077,7.4215,4.0162,32.059,8.6298,0.61261,30.051,7.6144,0.90831,29.123,7.7499,2.1051,29.248,9.6506,-0.28436,29.634,8.9205,-1.4331,28.826,10.419,-0.4467,27.92,11.306,-0.75015,31.436,12.315,-1.5122,30.393,13.918,-0.77323,31.184,12.079,-0.10647,34.768,13.01,-0.74388,35.898
-31.132,12.203,23.434,-13.749,10.374,24.433,1.9271,6.0215,28.743,-35.276,7.3859,17.73,-35.75,6.3775,10.688,-41.919,0.17201,8.3081,-43.089,-2.2018,11.81,-43.126,-2.1835,14.156,-43.133,-1.5349,9.4847,-44.794,-2.3947,10.339,-45.537,-0.9783,11.077,-43.191,-1.2038,8.6926,-44.215,-1.4814,6.8176,-45.297,-0.28256,6.5166,-41.441,-1.195,7.4452,-41.25,-1.5058,5.9122,-40.851,0.36152,4.7433,-39.825,-0.8282,8.6209,-38.535,-1.5359,7.177,-37.184,-0.96852,7.2975,19.561,9.1362,40.679,12.585,7.8793,35.875,11.024,1.2646,32.344,8.4858,1.4566,31.939,7.662,2.2069,31.238,7.3824,4.0557,32.227,8.5834,0.65306,30.219,7.57,0.94959,29.29,7.7099,2.1395,29.428,9.6009,-0.24701,29.809,8.8722,-1.3967,28.999,10.37,-0.41524,28.111,11.252,-0.71085,31.618,12.255,-1.4757,30.579,13.86,-0.74457,31.374,12.024,-0.066187,34.953,12.949,-0.70031,36.081
